INFO:root:Directory: DirectoryInfo(name='.git', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/')
INFO:root:File: DirectoryInfo(name='HW_14', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_3', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_4', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_5', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_6', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_7', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_8', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_9', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='main', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:Directory: DirectoryInfo(name='v', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache')
INFO:root:File: DirectoryInfo(name='.gitignore', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache')
INFO:root:File: DirectoryInfo(name='CACHEDIR', extension='.TAG', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache')
INFO:root:File: DirectoryInfo(name='README', extension='.md', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache')
INFO:root:Directory: DirectoryInfo(name='cache', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache/v')
INFO:root:File: DirectoryInfo(name='nodeids', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache/v/cache')
INFO:root:File: DirectoryInfo(name='stepwise', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.pytest_cache/v/cache')
INFO:root:File: DirectoryInfo(name='settings', extension='.json', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.vscode')
INFO:root:File: DirectoryInfo(name='.DS_Store', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW12')
INFO:root:File: DirectoryInfo(name='Student', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW12')
INFO:root:File: DirectoryInfo(name='subjects', extension='.csv', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW12')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_1')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_1')
INFO:root:File: DirectoryInfo(name='task_3', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_1')
INFO:root:File: DirectoryInfo(name='task_5', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_1')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_10')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_10')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_11')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_13')
INFO:root:File: DirectoryInfo(name='users', extension='.json', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_13')
INFO:root:File: DirectoryInfo(name='project', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_14')
INFO:root:File: DirectoryInfo(name='test_project', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_14')
INFO:root:File: DirectoryInfo(name='users', extension='.json', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_14')
INFO:root:File: DirectoryInfo(name='directory_info', extension='.log', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_15')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_15')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_2')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_2')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_3')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_3')
INFO:root:File: DirectoryInfo(name='task_3', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_3')
INFO:root:File: DirectoryInfo(name='task_4', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_3')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_4')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_4')
INFO:root:File: DirectoryInfo(name='task_3', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_4')
INFO:root:File: DirectoryInfo(name='task_4', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_4')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_5')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_5')
INFO:root:File: DirectoryInfo(name='task_3', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_5')
INFO:root:File: DirectoryInfo(name='chess', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_6')
INFO:root:File: DirectoryInfo(name='result_task_2', extension='.png', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_6')
INFO:root:File: DirectoryInfo(name='task_1_chess', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_6')
INFO:root:File: DirectoryInfo(name='task_2_chess', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_6')
INFO:root:File: DirectoryInfo(name='.DS_Store', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_7')
INFO:root:File: DirectoryInfo(name='primer_new_name_1', extension='.json', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_7')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_7')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_8')
INFO:root:File: DirectoryInfo(name='task_2', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_8')
INFO:root:File: DirectoryInfo(name='task_3', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_8')
INFO:root:File: DirectoryInfo(name='task_1', extension='.py', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/HW_9')
